custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,id,predict_SVM,predict_randomForest,predict_logistic,Final
35,0,1,3,0,1,1,1,6,1,10,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,999,0,21128,0,0,0,0
37,0,0,6,0,0,0,0,6,0,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,999,2,21129,0,0,0,0
40.48684343,4,1,6,0,0,0,0,7,1,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,999,0,21130,0,0,0,0
54.95600995,5,1,2,0,1,0,0,3,3,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,21131,0,0,0,0
32.87365755,0,2,3,0,1,0,0,6,3,4,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,999,0,21132,0,0,0,0
33,1,2,0,0,0,0,0,0,1,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,21133,0,0,0,0
45,3,1,0,0,0,0,0,1,3,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,999,0,21134,0,0,0,0
39,7,1,3,0,1,0,1,3,1,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,21135,0,0,0,0
47,1,0,0,0,0,0,0,6,3,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,999,0,21136,0,0,0,0
44,2,1,3,0,1,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,21137,0,0,0,0
56,1,1,5,0,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.864,5191,999,0,21138,0,0,0,0
25,1,2,3,0,1,0,0,6,2,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,999,0,21139,0,0,0,0
40.07376157,2,1,1,0,1,0,1,6,3,5,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,21140,0,0,0,0
31,0,1,3,0,0,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.858,5191,999,0,21141,0,0,0,0
51,1,1,1,0,1,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.858,5191,999,0,21142,0,0,0,0
30,0,2,3,0,0,0,1,3,1,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,21143,0,0,0,0
49,4,1,6,0,1,0,0,7,0,1,3,1,2,-0.1,93.2,-42,4.021,5195.8,0.1,3,21144,0,0,0,0
42.04237442,1,0,0,0,0,0,0,0,2,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,999,0,21145,0,0,0,0
34,0,1,6,0,1,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,999,0,21146,0,0,0,0
43,9,0,3,0,1,0,0,7,2,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,999,0,21147,0,0,0,0
31.63968254,4,2,6,0,1,0,0,6,3,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,999,0,21148,0,0,0,0
51,0,1,2,0,0,1,1,4,0,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,999,0,21149,0,0,0,0
42,7,1,3,0,1,1,0,0,1,5,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,21150,0,0,0,0
36,6,0,6,0,1,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,21151,0,0,0,0
47,9,0,3,0,1,0,0,7,1,1,999,1,0,-3.4,92.649,-30.1,0.722,5017.5,999,1,21152,0,0,0,0
41,6,0,6,0,0,0,0,7,3,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,999,0,21153,0,0,0,0
36,9,2,5,0,0,0,0,6,4,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,999,2,21154,0,0,0,0
32,7,2,3,0,1,0,0,5,3,2,6,1,2,-1.8,93.369,-34.8,0.636,5008.7,0.2,1,21155,1,1,1,1
39,4,1,6,0,0,0,1,4,0,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,999,0,21156,0,0,0,0
24,1,1,2,0,0,1,0,3,0,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,21157,0,0,0,0
21,8,2,2,0,1,0,0,2,0,3,6,1,2,-3,92.713,-33,0.71,5023.5,0.2,3,21158,1,1,1,1
32,2,0,6,0,1,1,0,3,0,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,21159,0,0,0,0
43.14910047,1,1,0,0,0,0,1,4,4,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,999,0,21160,0,0,0,0
43,4,1,6,0,0,0,0,4,2,1,999,0,1,-1.7,94.055,-39.8,0.742,4991.6,999,0,21161,0,0,0,0
34,10,1,0,0,1,0,0,7,4,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,999,0,21162,0,0,0,0
34,0,1,6,0,0,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.864,5191,999,0,21163,0,0,0,0
45,0,1,3,0,1,1,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,999,0,21164,0,0,0,0
51,7,1,5,0,0,0,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.955,5228.1,999,0,21165,0,0,0,0
48,0,2,6,0,1,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,21166,0,0,0,0
47,0,1,6,0,0,0,1,4,0,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,999,0,21167,0,0,0,0
58,9,1,5,0,0,0,1,4,2,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,21168,0,0,0,0
43,0,1,2,0,0,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,21169,0,0,0,0
41.04554346,0,1,3,0,1,0,0,3,2,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,21170,0,0,0,0
37,1,2,2,0,1,0,0,6,0,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,999,0,21171,0,0,0,0
50,0,2,2,0,1,0,0,4,4,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,999,0,21172,0,1,0,0
27,8,2,6,0,0,1,0,4,1,2,3,4,2,-1.7,94.055,-39.8,0.72,4991.6,0.1,0,21173,1,1,1,1
40,10,1,2,0,1,0,0,3,3,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,21174,0,0,0,0
45,0,0,1,0,1,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,21175,0,0,0,0
38,2,2,6,0,0,0,0,1,1,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,21176,0,0,0,0
42.73265363,0,1,3,0,1,1,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.855,5191,999,0,21177,0,0,0,0
43,0,2,6,0,1,0,0,6,3,1,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,999,3,21178,0,0,0,0
26,1,2,3,0,0,1,1,3,1,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,21179,0,0,0,0
37,0,1,6,0,1,1,0,7,0,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,21180,0,0,0,0
32,9,2,6,0,0,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,21181,0,0,0,0
29,0,2,3,0,0,1,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,21182,0,0,0,0
38,9,2,5,0,0,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.858,5191,999,0,21183,0,0,0,0
47,9,2,5,0,1,1,1,3,3,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,21184,0,0,0,0
32,7,2,3,0,0,0,0,6,4,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,21185,0,0,0,0
45,0,1,3,0,1,0,0,8,0,3,6,1,2,-1.1,94.601,-49.5,1.029,4963.6,0.2,2,21186,1,0,1,1
41.36977953,4,1,6,0,0,0,1,4,0,5,999,0,1,1.4,94.465,-41.8,4.959,5228.1,999,0,21187,0,0,0,0
33.23769841,9,2,2,0,0,0,0,6,3,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,999,0,21188,0,0,0,0
49,9,1,6,0,1,0,1,6,2,2,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,21189,0,0,0,0
42,9,1,5,0,1,1,0,1,1,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,21190,0,0,0,0
44,4,1,2,0,1,0,0,7,1,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,999,0,21191,0,0,0,0
48,9,1,6,0,1,0,0,1,0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,21192,0,0,0,0
54,4,0,6,0,1,0,1,4,3,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,21193,0,0,0,0
37.0939042,9,2,5,0,1,0,0,7,0,2,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,21194,0,0,0,0
43,2,1,3,0,1,0,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,21195,0,0,0,0
33,0,1,6,0,0,0,1,4,1,4,999,0,1,1.4,94.465,-41.8,4.96,5228.1,999,0,21196,0,0,0,0
50,1,1,0,0,0,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.864,5191,999,0,21197,0,0,0,0
60,1,1,0,0,1,0,0,0,1,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,21198,0,0,0,0
31,4,1,3,0,0,0,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,21199,0,0,0,0
56,9,1,0,0,0,1,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,21200,0,0,0,0
40,9,1,5,0,0,0,0,1,1,7,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,21201,0,0,0,0
38,1,1,1,0,0,0,1,6,2,3,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,21202,0,0,0,0
30,1,1,1,0,0,0,0,6,2,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,999,0,21203,0,0,0,0
44,9,1,5,0,0,0,0,6,1,5,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,999,0,21204,0,0,0,0
60,5,0,0,0,0,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,21205,0,0,0,0
25,0,2,3,0,0,0,0,6,0,3,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,999,4,21206,0,0,0,0
25,0,2,3,0,0,0,0,3,2,2,999,0,1,-1.7,94.215,-40.3,0.81,4991.6,999,0,21207,0,0,0,0
43,2,1,2,0,1,0,0,3,1,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,21208,0,0,0,0
36.41908602,0,1,6,0,1,1,1,0,2,3,999,0,1,-1.8,93.075,-47.1,1.406,5099.1,999,0,21209,0,0,0,0
46,2,1,0,0,1,0,0,7,1,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,999,0,21210,0,0,0,0
44,0,0,6,0,1,0,0,3,2,11,999,0,1,1.4,93.918,-42.7,4.968,5228.1,999,0,21211,0,0,0,0
31,0,2,6,0,1,0,0,1,2,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,21212,0,0,0,0
38,9,1,5,0,1,0,1,6,1,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,21213,0,0,0,0
34.06649241,6,2,6,0,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.859,5191,999,0,21214,0,0,0,0
51,0,1,6,0,1,0,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,21215,0,0,0,0
63,5,1,3,0,1,0,0,8,4,1,999,0,1,-3.4,92.431,-26.9,0.74,5017.5,999,0,21216,0,0,0,0
47,4,1,5,0,0,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,21217,0,0,0,0
33,1,2,2,0,1,0,0,7,2,2,999,0,1,-0.1,93.2,-42,4.076,5195.8,999,0,21218,0,0,0,0
35.25695795,9,2,5,0,0,0,0,6,4,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,999,0,21219,0,0,0,0
28,2,1,2,0,1,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,21220,0,0,0,0
46,1,1,3,0,0,0,0,6,3,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,999,2,21221,0,0,0,0
43.66916972,10,1,0,0,1,0,0,7,0,10,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,21222,0,0,0,0
40.60121931,0,1,6,0,1,0,1,6,0,6,999,0,1,1.1,93.994,-36.4,4.864,5191,999,0,21223,0,0,0,0
54,0,0,6,0,1,0,0,1,2,2,4,1,2,-2.9,92.201,-31.4,0.883,5076.2,0.133333333,0,21224,1,1,1,1
35.37023273,9,2,6,0,0,1,0,7,2,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,999,0,21225,0,0,0,0
44,1,1,0,0,0,0,1,4,0,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,999,0,21226,0,0,0,0
38,6,2,6,0,0,0,0,3,1,8,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,21227,0,0,0,0
32.29729345,9,2,5,0,1,0,0,6,4,3,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,21228,0,0,0,0
36,2,1,3,0,0,0,0,3,1,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,21229,0,0,0,0
28,0,2,3,0,1,0,1,3,1,10,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,21230,0,0,0,0
34,0,2,6,0,0,0,0,4,1,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,999,0,21231,0,1,0,0
39.91546697,9,1,6,0,0,0,0,7,4,1,999,0,1,-0.1,93.2,-42,4.12,5195.8,999,0,21232,0,0,0,0
40.34765988,9,1,6,0,0,1,1,6,0,4,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,21233,0,0,0,0
32,9,1,5,0,1,1,0,6,0,7,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,999,0,21234,0,0,0,0
18,8,2,2,0,1,0,0,9,2,1,999,0,1,-3.4,92.379,-29.8,0.809,5017.5,999,0,21235,0,1,0,0
52.39896492,5,1,3,0,1,0,0,3,2,24,999,0,1,1.4,93.918,-42.7,4.968,5228.1,999,0,21236,0,0,0,0
35.72031823,0,2,6,0,0,1,1,4,3,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,999,0,21237,0,0,0,0
38,0,1,5,0,1,0,0,3,2,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,999,0,21238,0,0,0,0
53,5,0,0,0,0,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,21239,0,0,0,0
48,1,0,0,0,1,0,1,4,2,3,999,0,1,1.4,94.465,-41.8,4.866,5228.1,999,0,21240,0,0,0,0
37.22101339,3,1,3,0,0,0,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.859,5191,999,0,21241,0,0,0,0
30,1,1,0,0,1,0,1,6,2,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,999,0,21242,0,0,0,0
45,0,0,6,0,1,0,0,7,3,3,999,1,0,-3.4,92.649,-30.1,0.715,5017.5,999,4,21243,0,0,0,0
33.81253576,7,2,0,0,1,0,1,4,3,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,21244,0,0,0,0
42,7,1,3,0,0,0,1,4,3,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,999,0,21245,0,0,0,0
47,7,1,2,0,1,0,0,0,2,3,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,999,0,21246,0,0,0,0
44.10337398,3,1,0,0,0,1,1,6,2,5,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,21247,0,0,0,0
26.29107143,8,2,3,0,1,1,0,1,3,1,999,0,1,-2.9,92.201,-31.4,0.884,5076.2,999,0,21248,0,0,0,0
31,3,2,3,0,1,0,0,3,4,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,21249,0,0,0,0
38,9,1,6,0,0,0,0,8,0,1,999,0,1,-3.4,92.431,-26.9,0.739,5017.5,999,0,21250,1,0,0,0
47,9,1,6,0,0,0,0,7,0,2,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,21251,0,0,0,0
36.88868479,0,1,1,0,1,1,0,3,3,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,21252,0,0,0,0
49,0,1,3,0,0,0,0,9,3,1,3,1,2,-3.4,92.379,-29.8,0.788,5017.5,0.1,1,21253,1,1,1,1
60,3,0,5,0,1,0,0,1,3,3,999,1,0,-2.9,92.201,-31.4,0.838,5076.2,999,6,21254,0,0,0,0
56,2,1,3,0,1,0,0,9,2,2,999,0,1,-3.4,92.379,-29.8,0.778,5017.5,999,0,21255,0,0,0,0
26,0,2,6,0,0,0,0,6,3,4,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,999,4,21256,0,0,0,0
19,8,2,1,0,0,0,0,5,3,1,999,0,1,-1.8,92.843,-50,1.556,5099.1,999,0,21257,0,1,0,0
29,0,1,3,0,1,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,21258,0,0,0,0
25,7,2,5,0,1,0,1,3,2,2,999,2,0,-1.7,94.215,-40.3,0.81,4991.6,999,2,21259,0,0,0,0
46,1,1,0,0,1,0,0,3,1,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,21260,0,0,0,0
46,0,1,6,0,1,0,0,3,4,11,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,21261,0,0,0,0
24,9,2,5,0,0,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,21262,0,0,0,0
38.06040275,1,1,2,0,0,0,0,6,3,2,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,999,0,21263,0,0,0,0
42.69961508,4,1,6,0,0,0,0,3,1,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,21264,0,0,0,0
45,7,2,3,0,0,0,0,0,0,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,21265,0,0,0,0
33.5697044,0,2,6,0,0,1,0,3,3,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,21266,0,0,0,0
55,0,1,3,0,1,1,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,21267,0,0,0,0
25,1,2,2,0,0,0,0,6,0,3,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,999,0,21268,0,0,0,0
72.580625,5,1,0,0,1,1,1,0,3,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,21269,0,0,0,0
46,4,1,6,0,1,1,0,7,2,2,999,0,1,-0.1,93.2,-42,4.076,5195.8,999,0,21270,0,0,0,0
40,1,1,1,0,0,1,1,6,1,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,21271,0,0,0,0
49,1,1,2,0,1,0,0,7,0,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,21272,0,0,0,0
23,8,2,3,0,0,0,0,1,1,1,999,0,1,-2.9,92.201,-31.4,0.861,5076.2,999,0,21273,0,1,0,0
37,1,1,0,0,0,0,1,6,1,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,21274,0,0,0,0
57,9,1,5,0,0,1,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,21275,0,0,0,0
41.30760337,7,1,3,0,1,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,21276,0,0,0,0
41,1,1,2,0,0,0,0,6,1,5,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,999,0,21277,0,0,0,0
42,7,1,3,0,1,0,0,3,1,4,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,21278,0,0,0,0
38.40125397,0,1,3,0,0,0,0,6,2,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,999,0,21279,0,0,0,0
39,1,0,3,0,0,1,0,7,1,2,999,0,1,-0.1,93.2,-42,4.191,5195.8,999,0,21280,0,0,0,0
46.14511295,4,1,6,0,1,0,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,21281,0,0,0,0
45,9,1,2,0,0,0,0,3,2,22,999,0,1,1.4,93.918,-42.7,4.968,5228.1,999,0,21282,0,0,0,0
45.20130979,3,1,0,0,1,0,0,3,1,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,21283,0,0,0,0
80,5,1,0,0,0,0,0,8,3,1,999,2,0,-3.4,92.431,-26.9,0.742,5017.5,999,4,21284,0,0,0,0
42,0,1,2,0,0,0,1,0,1,3,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,999,2,21285,0,0,0,0
29,1,1,1,0,0,0,0,3,1,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,21286,0,0,0,0
50,1,1,0,0,1,0,0,1,2,4,999,0,1,1.4,93.444,-36.1,4.968,5228.1,999,0,21287,0,0,0,0
40.63307233,1,1,2,0,1,1,1,6,2,2,999,0,1,1.1,93.994,-36.4,4.855,5191,999,0,21288,0,0,0,0
37,0,1,6,0,1,0,0,1,2,5,999,0,1,1.4,93.444,-36.1,4.962,5228.1,999,0,21289,0,0,0,0
33,0,1,3,0,1,0,1,6,2,3,999,0,1,1.1,93.994,-36.4,4.855,5191,999,0,21290,0,0,0,0
20,8,2,2,0,1,0,0,5,2,1,999,0,1,-1.8,92.843,-50,1.538,5099.1,999,0,21291,0,1,0,0
49,9,0,0,0,0,0,1,4,0,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,999,0,21292,0,0,0,0
40.32,4,1,5,0,0,0,0,0,0,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,999,2,21293,0,0,0,0
50,1,1,0,0,1,1,0,3,3,6,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,21294,0,0,0,0
47,1,1,2,0,1,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,999,0,21295,0,0,0,0
32,1,2,2,0,1,0,0,6,0,8,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,999,0,21296,0,0,0,0
37,0,1,6,0,1,1,0,0,1,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,21297,0,0,0,0
54,9,1,5,0,0,0,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,21298,0,0,0,0
45.36463203,1,1,1,0,0,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,21299,0,0,0,0
32,0,0,6,0,0,1,0,3,2,4,999,0,1,1.4,93.918,-42.7,4.968,5228.1,999,0,21300,0,0,0,0
34.32785136,9,2,3,0,1,0,0,6,1,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,999,0,21301,0,0,0,0
39.35825287,3,1,1,0,1,0,1,6,0,16,999,0,1,1.1,93.994,-36.4,4.864,5191,999,0,21302,0,0,0,0
32.22508251,7,1,3,0,0,1,0,6,0,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,999,0,21303,0,0,0,0
37.1,9,1,5,0,0,0,0,5,1,4,999,0,1,-1.8,93.369,-34.8,0.646,5008.7,999,0,21304,0,1,0,0
45,0,2,5,0,1,0,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,21305,0,0,0,0
36,9,1,5,0,0,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,21306,0,0,0,0
39.08964319,0,1,6,0,1,0,0,1,2,6,999,0,1,1.4,93.444,-36.1,4.962,5228.1,999,0,21307,0,0,0,0
47,7,1,1,0,1,0,0,3,1,10,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,21308,0,0,0,0
48,1,1,2,0,1,0,1,1,0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,21309,0,0,0,0
40.59480353,1,1,2,0,0,1,1,4,3,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,999,0,21310,0,0,0,0
46,1,1,2,0,0,0,0,6,2,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,999,0,21311,0,0,0,0
44,1,1,1,0,1,0,0,6,1,2,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,999,0,21312,0,0,0,0
33,1,1,3,0,0,0,0,0,1,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,21313,0,0,0,0
60,5,1,0,0,0,0,0,8,1,1,999,0,1,-3.4,92.431,-26.9,0.739,5017.5,999,0,21314,0,0,0,0
25,7,2,3,0,1,0,0,8,2,1,999,0,1,-3.4,92.431,-26.9,0.733,5017.5,999,0,21315,1,1,0,1
36,0,1,3,0,1,0,1,6,0,3,999,0,1,1.1,93.994,-36.4,4.855,5191,999,0,21316,0,0,0,0
33,0,1,3,0,1,0,0,6,3,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,999,0,21317,0,0,0,0
32,0,2,6,0,0,0,0,7,3,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,999,0,21318,0,0,0,0
40,4,1,6,0,1,1,0,6,0,1,999,0,1,-1.8,92.893,-46.2,1.259,5099.1,999,0,21319,0,0,0,0
32.2178699,9,2,6,0,1,0,0,4,1,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,999,0,21320,0,0,0,0
32,0,2,6,0,1,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,21321,0,0,0,0
51.7726538,5,1,3,0,1,0,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,21322,0,0,0,0
47,10,0,2,0,0,0,0,0,4,2,999,0,1,-1.8,93.075,-47.1,1.445,5099.1,999,0,21323,0,0,0,0
35,0,0,6,0,1,0,0,7,0,3,999,1,0,-0.1,93.2,-42,4.021,5195.8,999,3,21324,0,0,0,0
58,1,2,2,0,1,0,0,6,4,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,999,0,21325,0,0,0,0
47,7,1,3,0,1,0,0,7,4,1,999,0,1,-0.1,93.2,-42,4.12,5195.8,999,0,21326,0,0,0,0
23,0,2,3,0,0,0,0,6,2,3,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,999,0,21327,0,0,0,0
25,0,1,3,0,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.855,5191,999,0,21328,0,0,0,0
59,5,1,6,0,1,0,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,999,0,21329,0,0,0,0
33,0,1,6,0,0,0,0,7,2,2,999,0,1,-0.1,93.2,-42,4.076,5195.8,999,0,21330,0,0,0,0
29,0,2,2,0,0,0,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.858,5191,999,0,21331,0,0,0,0
32,0,1,6,0,0,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,999,0,21332,0,0,0,0
41,9,0,3,0,0,0,0,1,2,2,999,0,1,1.4,93.444,-36.1,4.962,5228.1,999,0,21333,0,0,0,0
40,0,1,3,0,1,1,1,6,1,7,999,0,1,1.1,93.994,-36.4,4.858,5191,999,0,21334,0,0,0,0
59,3,1,0,0,0,0,1,8,3,1,999,0,1,-3.4,92.431,-26.9,0.737,5017.5,999,0,21335,0,0,0,0
49,7,0,2,0,0,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.858,5191,999,0,21336,0,0,0,0
40,7,1,3,0,1,0,0,6,0,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,999,0,21337,0,0,0,0
