custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail
38,admin.,married,university.degree,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
53,blue-collar,single,basic.4y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0
44,admin.,married,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
40.42261905,admin.,married,university.degree,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,999,0
40.79668573,technician,married,high.school,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0
44,blue-collar,married,basic.6y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,999,0
43.10357143,entrepreneur,married,high.school,no,yes,no,telephone,nov,mon,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,999,2
44,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0
40.12053188,housemaid,married,basic.9y,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
37,housemaid,married,basic.6y,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0
47,blue-collar,divorced,basic.4y,no,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
29,technician,single,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
46,technician,divorced,professional.course,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0
59,management,married,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0
38.42453813,technician,married,professional.course,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0
28,technician,divorced,professional.course,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
41.83557692,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,999,3
38.73612121,unemployed,married,basic.6y,no,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0
58,self-employed,married,basic.6y,no,yes,no,cellular,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999,0
58,housemaid,married,basic.4y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
34.7040417,self-employed,single,university.degree,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
47,admin.,married,high.school,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0
20,student,single,high.school,no,yes,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.749,-34.6,0.663,5008.7,999,0
38,admin.,single,university.degree,no,yes,no,telephone,sep,tue,1,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,999,0
55,admin.,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0
42,blue-collar,married,basic.9y,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
60,admin.,married,basic.9y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999,0
26,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0
38,admin.,married,university.degree,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0
41,admin.,single,high.school,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
32.81666667,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,999,0
37.5686964,technician,married,high.school,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,999,0
33.88534395,management,single,university.degree,no,no,yes,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0
40,services,divorced,high.school,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
58,technician,divorced,professional.course,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
38.89047619,admin.,married,basic.9y,no,no,no,cellular,sep,thu,2,999,1,failure,-1.1,94.199,-37.5,0.884,4963.6,999,4
40.81957164,technician,married,professional.course,no,yes,no,telephone,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,999,0
31,management,married,high.school,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999,1
32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0
47,services,married,high.school,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999,0
37,admin.,married,high.school,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0
40.66292469,services,divorced,high.school,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0
46,management,married,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0
48,services,married,high.school,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
43.48732798,management,married,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0
35,blue-collar,single,basic.4y,no,yes,no,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999,2
38.64948561,admin.,single,high.school,no,yes,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,999,0
32,self-employed,single,university.degree,no,no,no,cellular,jul,thu,1,999,2,failure,-2.9,92.469,-33.6,1.072,5076.2,999,6
37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,999,0
43,admin.,divorced,high.school,no,yes,no,telephone,may,mon,8,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0
25,technician,married,university.degree,no,no,no,cellular,jun,wed,3,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,999,0
23,technician,married,professional.course,no,yes,yes,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,999,0
39.12759348,admin.,married,professional.course,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0
48,technician,divorced,professional.course,no,no,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0
84,retired,divorced,basic.4y,no,no,no,cellular,apr,thu,2,999,2,failure,-1.8,93.749,-34.6,0.635,5008.7,999,6
32.20637561,technician,single,professional.course,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0
29,unemployed,single,university.degree,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999,0
27,management,single,high.school,no,yes,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
56,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999,0
47.05,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,999,0
57,retired,single,basic.4y,no,no,no,telephone,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
27,admin.,single,university.degree,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,999,0
37,admin.,divorced,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0
40,admin.,divorced,high.school,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0
35,admin.,married,basic.9y,no,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
43,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
59.25,housemaid,married,basic.6y,no,no,yes,cellular,jul,thu,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,999,0
26,technician,single,professional.course,no,no,no,cellular,may,fri,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999,2
43,blue-collar,married,basic.9y,no,yes,no,cellular,dec,tue,2,999,0,nonexistent,-3,92.713,-33,0.707,5023.5,999,0
34,entrepreneur,married,university.degree,no,yes,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0
35,management,married,high.school,no,yes,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0
26,blue-collar,married,basic.9y,no,no,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999,0
34,self-employed,married,university.degree,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0
41,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0
52,retired,married,basic.4y,no,no,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,999,3
29,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0
40.54648423,admin.,married,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
46,technician,married,professional.course,no,no,no,cellular,aug,thu,1,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,999,6
24,services,single,high.school,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0
45.85,admin.,married,university.degree,no,no,yes,cellular,dec,tue,2,6,2,success,-3,92.713,-33,0.707,5023.5,0.2,6
38.46289455,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0
34,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,8,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0
46,blue-collar,married,basic.6y,no,yes,yes,cellular,nov,wed,6,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0
32,admin.,single,high.school,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0
41,technician,married,professional.course,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0
37,technician,married,professional.course,no,no,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
47,management,divorced,university.degree,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
37,admin.,married,high.school,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0
56,retired,married,basic.4y,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
41.58584767,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0
48.49220779,housemaid,divorced,high.school,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
40,technician,married,professional.course,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0
36.55549096,management,married,university.degree,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999,0
39.27066624,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0
36,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0
28,services,single,high.school,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0
40.51185563,admin.,married,high.school,no,yes,no,telephone,jul,thu,14,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0
60,management,married,university.degree,no,yes,yes,cellular,jul,thu,1,4,2,success,-1.7,94.215,-40.3,0.782,4991.6,0.133333333,6
43.02743977,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
27,services,married,university.degree,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0
27,admin.,divorced,high.school,no,yes,no,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0
31,management,single,university.degree,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0
32,services,married,high.school,no,yes,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0
32,management,married,high.school,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0
40,admin.,married,basic.9y,no,yes,yes,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
36,admin.,single,university.degree,no,no,no,telephone,jul,thu,13,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0
46,management,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,-1.8,93.876,-40,0.672,5008.7,999,0
47,admin.,married,university.degree,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0
35.13106217,admin.,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0
35,blue-collar,married,basic.6y,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0
43,admin.,married,high.school,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
37,admin.,single,university.degree,no,yes,yes,cellular,sep,wed,1,999,1,failure,-3.4,92.379,-29.8,0.753,5017.5,999,1
43,admin.,married,university.degree,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0
35,technician,married,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
55,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999,0
54,blue-collar,married,basic.6y,no,no,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
40,unemployed,married,university.degree,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
34,technician,single,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0
35,unemployed,divorced,university.degree,no,yes,yes,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,999,2
39.94531107,admin.,married,university.degree,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
45.4315558,housemaid,married,basic.4y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
32.55606801,blue-collar,single,high.school,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
54,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0
39.73219793,admin.,married,university.degree,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0
34,technician,married,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0
38,services,divorced,high.school,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0
47,services,married,high.school,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0
42,admin.,divorced,university.degree,no,no,yes,telephone,jul,thu,17,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0
44,admin.,married,basic.4y,no,yes,yes,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0
38.76472172,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0
40,technician,married,professional.course,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0
35.57315316,admin.,single,university.degree,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0
29,entrepreneur,single,university.degree,no,yes,yes,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,3
54,technician,divorced,university.degree,no,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
32,services,single,basic.9y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0
27,self-employed,single,professional.course,no,no,no,cellular,jun,tue,2,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,999,2
28,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,7,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999,1
33,services,single,high.school,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999,0
31,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0
42,admin.,single,university.degree,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
38.60336472,services,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
27,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0
25,services,single,high.school,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0
34,technician,married,professional.course,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,2
59,management,married,basic.6y,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
39,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0
23,admin.,single,high.school,no,no,no,cellular,may,fri,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0
32,technician,single,professional.course,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999,3
51,admin.,divorced,high.school,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
53.82573572,retired,married,basic.4y,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
39.43324786,blue-collar,married,basic.9y,no,no,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
30,self-employed,single,university.degree,no,no,no,telephone,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0
80,retired,married,basic.4y,no,no,no,cellular,may,mon,1,3,3,success,-1.8,93.876,-40,0.697,5008.7,0.1,18
41.00742453,technician,married,professional.course,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
54,self-employed,married,high.school,no,yes,no,cellular,oct,thu,6,6,1,success,-1.1,94.601,-49.5,0.987,4963.6,0.2,4
45,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,8,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0
37.85436304,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999,2
38,blue-collar,single,high.school,no,yes,no,telephone,mar,wed,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,999,0
38,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0
39.61755208,technician,single,professional.course,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0
45.81645457,management,married,university.degree,no,yes,yes,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0
41.96696698,blue-collar,divorced,basic.9y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0
63,retired,married,basic.6y,no,yes,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,999,0
30,services,married,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
32.35956051,technician,single,professional.course,no,no,no,cellular,aug,mon,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0
26.6443038,student,single,university.degree,no,yes,no,cellular,jul,fri,1,999,2,failure,-1.7,94.215,-40.3,0.885,4991.6,999,2
31,admin.,divorced,university.degree,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,999,0
30,technician,divorced,university.degree,no,no,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0
37.57644247,unemployed,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
32,unemployed,married,university.degree,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0
78,retired,divorced,basic.4y,no,yes,no,cellular,nov,thu,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,0.1,2
37,management,married,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0
34,admin.,married,university.degree,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0
39.84917582,blue-collar,divorced,basic.9y,no,yes,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0
